c instance by G2
-90 72 -2 0
-25 8 54 0
67 99 -60 0
-27 55 76 0
-25 73 83 0
2 -32 -49 0
20 35 8 0
92 -1 -79 0
-98 -81 18 0
-6 78 42 0
-90 -15 -91 0
83 -76 75 0
-49 -79 -50 0
-14 13 -60 0
18 3 -60 0
78 -21 35 0
-45 -61 9 0
-75 28 -20 0
-76 -30 -72 0
90 31 12 0
76 47 -65 0
-50 -37 -11 0
93 -46 27 0
-22 -72 35 0
-63 -82 84 0
-17 -36 -48 0
-14 17 51 0
-45 38 -49 0
44 -60 -9 0
48 -75 80 0
-25 18 -88 0
76 -79 -23 0
-47 -62 -39 0
46 86 80 0
-17 -97 -7 0
-65 -34 -89 0
-51 -28 -36 0
-9 93 20 0
-44 -29 -63 0
34 -47 94 0
-55 65 -3 0
-65 2 79 0
-35 22 -39 0
-19 -48 41 0
4 44 -74 0
-61 7 19 0
73 -24 9 0
-95 20 97 0
34 16 -64 0
-80 40 -66 0
11 31 70 0
21 23 -60 0
93 -30 -28 0
-72 30 -36 0
27 -89 -22 0
10 -59 88 0
18 73 28 0
-50 58 52 0
52 -76 -51 0
44 -40 49 0
69 -43 -70 0
-40 -2 -18 0
-96 -76 21 0
-34 16 -38 0
21 58 -61 0
72 -89 100 0
11 -100 36 0
62 12 -35 0
-94 3 -47 0
-30 -27 -70 0
72 38 93 0
65 -1 15 0
-37 -57 -49 0
-22 61 31 0
-87 56 67 0
-3 -78 86 0
37 -45 66 0
100 62 81 0
-58 -88 40 0
39 29 19 0
82 -81 58 0
-89 -45 38 0
-60 -13 -65 0
-16 -10 -19 0
53 -22 76 0
-7 90 19 0
-75 -1 -80 0
94 -55 -63 0
99 -41 -54 0
36 -41 -34 0
-44 71 33 0
-91 24 94 0
32 77 -7 0
-97 -59 39 0
-16 -48 -47 0
-32 -99 -71 0
-60 -91 61 0
82 -16 21 0
-38 -73 68 0
-6 74 -39 0
17 60 3 0
46 -53 96 0
-100 -74 -72 0
74 7 91 0
75 53 14 0
61 72 -74 0
-36 89 17 0
-25 23 17 0
21 85 -38 0
47 -72 -8 0
75 67 -32 0
-5 -58 86 0
62 98 80 0
-68 -47 -36 0
-19 15 -7 0
-39 -33 -83 0
92 100 98 0
-97 -90 -23 0
82 88 54 0
98 34 -50 0
57 -8 -32 0
95 6 16 0
34 15 62 0
-10 -45 -31 0
-43 -66 -63 0
-69 -84 -88 0
-77 64 -32 0
-95 -67 -81 0
3 59 -38 0
69 79 96 0
80 -19 78 0
10 -47 -27 0
18 49 15 0
52 51 14 0
-53 -95 30 0
-95 58 63 0
12 100 46 0
-5 39 84 0
89 -79 3 0
-48 -44 17 0
-84 24 -25 0
18 34 -67 0
91 20 -96 0
25 -46 44 0
-17 -42 -44 0
-7 53 -96 0
45 96 -39 0
-64 -70 -11 0
58 9 65 0
-63 -20 19 0
-67 -69 48 0
78 41 35 0
-70 8 -87 0
6 98 -41 0
82 49 20 0
14 -68 -81 0
-14 1 77 0
-33 -51 -64 0
-79 37 -57 0
65 -12 -60 0
-42 73 -57 0
-41 -52 -11 0
-4 -52 -44 0
-75 57 -18 0
45 75 26 0
-54 -18 -26 0
-24 74 -62 0
73 -38 39 0
-73 13 -43 0
-65 -83 76 0
100 -79 25 0
65 91 -31 0
44 33 34 0
-68 80 -54 0
-58 -75 -60 0
-10 -55 -64 0
-42 -9 -39 0
94 8 -50 0
-64 -85 -79 0
39 -23 17 0
78 100 36 0
-7 22 -58 0
-62 -84 -97 0
-43 -23 -61 0
14 4 -66 0
-32 -71 25 0
31 -38 -94 0
53 -48 -72 0
-89 81 -21 0
41 -60 79 0
-40 47 -32 0
52 26 81 0
98 -37 -59 0
-16 59 -75 0
-49 12 -45 0
-37 2 -21 0
-37 83 47 0
22 87 74 0
15 2 -66 0
58 -88 10 0
-18 -80 -83 0
-6 58 26 0
45 -58 35 0
-26 -1 -83 0
63 -29 -100 0
29 -63 16 0
-94 37 -6 0
57 -92 -95 0
16 86 77 0
29 -32 73 0
58 97 54 0
53 70 -40 0
8 72 -58 0
-68 -83 -71 0
-73 30 80 0
-72 -64 -17 0
71 -80 43 0
88 -13 -63 0
-40 78 -41 0
-76 77 -50 0
-69 93 55 0
78 -10 -48 0
-68 77 -42 0
51 15 16 0
38 -53 7 0
57 -83 -41 0
-10 -58 48 0
-5 3 -78 0
-41 31 81 0
-33 5 -52 0
9 -75 -49 0
-68 -90 -37 0
-77 -99 34 0
69 -78 -1 0
-53 -72 -13 0
57 -65 -70 0
-76 41 9 0
7 46 17 0
49 -54 61 0
-45 100 -2 0
-20 71 29 0
86 -39 95 0
-38 -32 10 0
-2 -95 -77 0
63 -34 -88 0
52 -32 12 0
89 -67 58 0
48 -20 3 0
96 -63 -4 0
76 -6 -59 0
76 85 24 0
-36 -41 -89 0
-54 37 56 0
-15 43 24 0
-56 29 91 0
64 -34 -60 0
45 46 -79 0
34 19 -16 0
66 87 51 0
37 45 59 0
6 -85 -51 0
-38 29 -21 0
-81 50 -62 0
87 42 -40 0
-27 -89 -23 0
62 -19 51 0
17 -22 -89 0
59 -86 -50 0
-65 -28 21 0
97 59 40 0
90 100 -50 0
-6 90 91 0
-5 -46 -84 0
47 85 16 0
-64 -39 45 0
-92 10 26 0
-85 98 -41 0
-35 -48 -5 0
-65 30 -24 0
-25 84 79 0
37 -30 29 0
-18 -68 -13 0
-54 -83 -31 0
67 -52 53 0
-84 64 -55 0
96 73 -61 0
-9 56 3 0
80 -5 11 0
-33 -63 44 0
40 -6 -74 0
96 -22 18 0
-38 64 88 0
-13 71 67 0
-91 27 40 0
84 85 14 0
-41 21 -69 0
96 28 -61 0
-62 -31 75 0
28 92 -45 0
13 -88 40 0
-28 -51 -50 0
80 34 -75 0
-20 48 89 0
-75 57 16 0
-51 78 93 0
75 -99 -46 0
-96 57 67 0
-81 -84 93 0
-70 49 66 0
71 47 44 0
48 -46 79 0
-26 44 -73 0
30 91 85 0
-50 70 -36 0
-53 -86 38 0
-2 16 71 0
14 -60 -99 0
59 72 -44 0
-30 -22 17 0
13 -14 -97 0
17 -6 95 0
-37 74 -15 0
-51 96 12 0
22 -82 -59 0
59 -95 -44 0
-25 -14 79 0
-61 24 21 0
31 -88 60 0
-17 59 -44 0
15 89 84 0
-9 70 8 0
91 -88 94 0
79 63 2 0
39 97 96 0
-97 5 -67 0
69 22 37 0
-82 100 94 0
83 -28 82 0
-60 -95 -46 0
90 32 -33 0
-31 72 86 0
-26 31 72 0
28 -26 -27 0
-27 -93 -8 0
-89 -87 -93 0
-80 -7 60 0
-55 54 -48 0
96 -62 -17 0
-99 91 -42 0
-66 95 22 0
48 -74 -14 0
-47 17 35 0
-4 -34 -2 0
49 100 58 0
60 -2 -72 0
-38 82 11 0
19 -53 -36 0
55 -24 -61 0
-78 -94 -46 0
-76 69 15 0
-72 55 -94 0
68 -94 93 0
-29 -36 -45 0
39 38 77 0
-65 -23 73 0
75 71 95 0
-36 -85 -43 0
-94 44 19 0
37 1 23 0
-30 -77 -44 0
83 55 -75 0
68 65 58 0
-74 100 94 0
-98 100 66 0
-22 80 31 0
12 97 19 0
-39 -47 29 0
83 -19 -58 0
10 100 38 0
-64 53 -61 0
-75 -54 32 0
70 65 -14 0
27 93 -60 0
-97 54 -44 0
55 -86 85 0
-54 36 98 0
30 -37 -4 0
-65 76 47 0
100 -8 -34 0
-43 -14 3 0
-52 -92 4 0
-3 33 -44 0
69 64 -89 0
-75 -6 -50 0
47 8 15 0
-72 -83 96 0
-20 61 -100 0
55 -29 4 0
-38 97 28 0
-87 -51 -79 0
35 8 -11 0
-74 -4 -100 0
-21 15 -38 0
92 -19 67 0
-81 13 -76 0
57 72 -73 0
100 -53 -16 0
96 -1 79 0
-16 89 85 0
-41 46 -77 0
-5 -73 9 0
-59 -19 62 0
-48 14 56 0
77 -92 19 0
-81 48 95 0
18 -13 -48 0
-3 -36 99 0
-13 -56 76 0
-20 -86 -84 0
-33 84 50 0
3 12 -70 0
80 72 -93 0
93 12 -15 0
71 94 79 0
82 13 -49 0
93 83 -89 0
-58 -85 -67 0
73 4 21 0
44 1 -35 0
37 -7 -1 0
86 46 33 0
63 -95 25 0
29 52 90 0
84 -18 26 0
91 -89 59 0
-48 64 41 0
88 42 -70 0
-5 -58 38 0
93 67 -61 0
95 -14 -83 0
94 70 -53 0
-14 -96 -53 0
19 -8 26 0
-87 15 -8 0
87 75 -95 0
-6 58 -56 0
-86 -25 14 0
99 15 86 0
-50 -77 -5 0
1 43 -58 0
49 -15 25 0
10 45 -28 0
20 -60 -12 0
69 -89 -96 0
26 -90 -14 0
43 -77 -12 0
38 59 24 0
-90 -78 -50 0
2 -64 44 0
39 70 -41 0
16 -88 -25 0
82 -51 -88 0
-58 -76 -21 0
9 67 -100 0
-57 50 98 0
42 30 -57 0
-43 -45 52 0
57 -58 77 0
-88 90 57 0
7 34 85 0
-65 -70 -50 0
-23 95 34 0
-73 -49 72 0
-43 42 -78 0
49 -92 1 0
93 51 -64 0
-53 21 87 0
37 -78 54 0
6 -69 -32 0
19 46 98 0
87 -13 71 0
37 -87 -20 0
46 86 7 0
67 -62 78 0
-37 84 38 0
39 -41 -58 0
1 -58 38 0
-88 -83 59 0
47 -46 -27 0
38 -4 79 0
-54 -52 81 0
-28 20 88 0
-98 21 96 0
-28 92 73 0
25 85 28 0
-94 50 8 0
44 9 75 0
73 65 -74 0
9 -5 -7 0
-72 61 26 0
-13 -5 -66 0
-67 83 -93 0
34 -22 6 0
-54 -65 72 0
-83 -75 77 0
-83 33 -56 0
-89 -3 9 0
75 93 -48 0
97 -71 -32 0
19 -22 -6 0
-15 47 71 0
-25 -13 -26 0
50 -93 49 0
3 55 91 0
-44 -9 -93 0
21 98 78 0
-91 71 -80 0
36 67 -51 0
52 -51 73 0
83 63 -96 0
-44 51 4 0
-78 -76 -62 0
-40 52 -75 0
27 -55 -35 0
90 22 -28 0
1 -75 -16 0
-51 30 -56 0
-79 -93 34 0
-79 31 -59 0
-43 90 11 0
-34 85 94 0
91 -10 6 0
15 42 -47 0
-5 93 -69 0
-59 -71 -66 0
30 9 79 0
-78 -23 -80 0
44 65 71 0
33 38 81 0
52 -49 -56 0
16 -77 -12 0
-23 -43 -81 0
-70 -6 -89 0
-41 -92 66 0
65 41 98 0
-56 24 39 0
-54 72 -20 0
-15 -13 72 0
-23 -86 -19 0
91 6 5 0
-66 23 -74 0
1 -73 -12 0
43 -8 -42 0
-56 -53 -65 0
76 50 9 0
32 -2 -16 0
-65 92 -58 0
-1 57 -33 0
-19 32 55 0
91 69 -6 0
-54 77 -8 0
-90 -73 -45 0
-37 -56 -87 0
-93 1 74 0
-75 -19 63 0
46 4 42 0
-12 -72 -56 0
40 -9 -89 0
-1 -37 -62 0
24 -45 54 0
21 93 45 0
-52 26 59 0
64 73 -37 0
63 -61 31 0
-29 -60 -12 0
-78 -76 60 0
-22 84 -7 0
4 -61 20 0
-96 -67 -18 0
-45 -61 59 0
-89 -37 -66 0
28 17 -70 0
34 31 -23 0
92 42 -60 0
27 97 -16 0
-56 -36 65 0
77 10 17 0
-22 -17 52 0
27 63 -66 0
-36 78 -39 0
80 55 89 0
84 1 -51 0
67 -74 -27 0
-6 10 -13 0
-69 58 -33 0
30 -52 -94 0
-78 -30 17 0
32 -14 78 0
-68 45 56 0
28 1 -33 0
23 95 -70 0
-27 45 -9 0
28 25 31 0
39 30 41 0
80 96 -46 0
-90 10 -70 0
-95 -60 -40 0
82 -99 58 0
-86 31 90 0
-69 28 -40 0
49 94 -10 0
1 32 89 0
-71 -96 12 0
-28 55 -42 0
58 49 46 0
-28 -43 -84 0
