c instance by G2
-64 72 -79 0
78 106 -72 0
140 33 -125 0
-23 52 56 0
17 -44 65 0
-131 98 117 0
75 112 65 0
-23 -44 103 0
-120 125 58 0
-99 81 -82 0
-23 -50 121 0
-123 -29 -87 0
-107 -62 -137 0
-96 -104 14 0
124 84 -91 0
27 -143 38 0
144 -2 -92 0
-69 -25 66 0
129 -149 -32 0
124 -80 147 0
-99 88 -36 0
40 149 76 0
-130 62 15 0
-97 81 140 0
75 -29 48 0
-31 -74 -91 0
-66 -45 20 0
129 132 77 0
31 -39 95 0
-125 -90 18 0
8 -42 109 0
-139 -36 77 0
28 50 131 0
54 -72 1 0
-99 -149 90 0
-11 89 51 0
88 99 -51 0
-148 97 -54 0
-15 -127 123 0
-58 -28 36 0
-40 55 61 0
78 97 -88 0
-81 131 -71 0
56 -17 4 0
4 37 39 0
106 -128 -8 0
73 -121 -128 0
-13 110 120 0
21 -11 -107 0
-97 109 -102 0
30 -23 -133 0
-111 -22 65 0
65 118 141 0
47 142 -33 0
11 36 -147 0
4 -118 -56 0
42 16 -122 0
148 -66 32 0
-32 6 -104 0
-42 -89 77 0
-75 110 -61 0
125 -17 -59 0
-147 67 30 0
80 73 68 0
-35 63 62 0
137 -86 -49 0
-35 88 36 0
-4 -51 124 0
-40 -102 112 0
93 -58 30 0
-106 -27 -93 0
-17 40 69 0
4 55 -52 0
-57 -150 126 0
-64 77 -71 0
-89 -12 -1 0
1 -139 -115 0
-10 -54 -1 0
-50 -145 27 0
-140 -56 60 0
52 71 28 0
38 106 72 0
82 -70 127 0
57 -143 -33 0
28 47 -49 0
-69 30 135 0
-138 -51 -129 0
45 -18 -36 0
70 54 -148 0
-57 -33 5 0
-22 85 10 0
-149 -31 -82 0
59 23 109 0
-107 145 78 0
28 1 26 0
147 113 -3 0
-5 79 -53 0
-89 128 122 0
13 100 -30 0
-36 102 89 0
-134 24 140 0
21 128 -31 0
-67 80 -106 0
60 106 -44 0
-7 -137 -56 0
8 -80 94 0
82 103 -63 0
94 -136 -37 0
8 11 142 0
135 -123 95 0
68 75 -106 0
105 121 107 0
124 -94 78 0
-105 -63 -126 0
88 50 91 0
-134 74 -35 0
-73 64 -97 0
-36 11 57 0
31 -111 70 0
24 -27 -68 0
6 37 54 0
-52 -3 -142 0
23 -148 -84 0
82 -21 -50 0
139 -34 35 0
-103 18 100 0
-67 -129 3 0
-115 131 21 0
140 77 88 0
-147 53 -112 0
-136 125 82 0
-26 62 -150 0
-74 -134 19 0
85 113 119 0
76 16 128 0
-69 115 -81 0
-44 96 -28 0
-85 104 102 0
6 70 76 0
35 -146 95 0
98 -122 -71 0
-3 37 7 0
6 54 1 0
118 -46 -61 0
100 146 118 0
100 -82 -48 0
-80 79 -39 0
13 -118 132 0
113 100 -2 0
90 28 -32 0
-144 -57 -48 0
-76 26 -100 0
-32 77 1 0
-126 48 -18 0
-132 87 -48 0
127 60 -147 0
61 -37 134 0
-113 -57 12 0
-134 -43 -114 0
136 -85 -11 0
-121 -3 -7 0
-87 62 50 0
100 -51 89 0
-80 102 39 0
126 -15 -140 0
44 -98 140 0
-23 -149 56 0
108 -116 -14 0
-38 -19 -27 0
-89 16 37 0
108 43 -49 0
31 70 150 0
-40 -87 12 0
94 64 123 0
-136 121 134 0
66 21 -110 0
80 119 -24 0
-28 57 27 0
57 -120 135 0
-35 -144 57 0
-143 -144 -64 0
38 -61 -89 0
83 126 137 0
-147 -24 40 0
142 -6 -78 0
-80 13 -54 0
-69 -94 33 0
116 32 -66 0
73 -92 130 0
107 117 64 0
54 -58 -11 0
35 77 96 0
58 -44 78 0
-113 99 139 0
40 -66 5 0
-63 -46 143 0
-25 -43 -68 0
143 -104 39 0
95 -33 -72 0
137 48 -138 0
-110 15 -80 0
69 -31 -7 0
69 17 -43 0
-74 114 80 0
-39 -112 -40 0
63 30 4 0
141 127 -38 0
-23 -150 -124 0
-128 123 -147 0
-112 105 -79 0
93 -104 84 0
25 -18 -38 0
135 65 59 0
38 -148 -14 0
-17 133 -104 0
-30 -2 -118 0
137 -45 -123 0
79 -61 -137 0
44 -51 52 0
-129 -118 -69 0
-81 -108 75 0
131 -51 76 0
22 -40 65 0
48 -106 120 0
20 91 -90 0
-76 -111 98 0
100 148 -43 0
-12 -114 -132 0
-108 55 -148 0
13 -143 130 0
61 46 -108 0
66 25 -10 0
3 -113 -49 0
-12 135 125 0
88 63 -59 0
-142 -129 -112 0
-115 51 -136 0
-38 113 -62 0
-124 36 58 0
-62 -113 124 0
59 44 -99 0
65 36 -44 0
-49 150 12 0
-29 -149 -87 0
-127 -32 19 0
-134 15 -122 0
45 109 -113 0
25 -60 -67 0
-1 -72 -64 0
-54 -65 -26 0
102 -17 -51 0
29 66 -12 0
-40 69 9 0
-75 72 113 0
-122 117 74 0
150 -17 4 0
-96 73 8 0
114 -94 124 0
-135 -22 -65 0
-6 -67 -102 0
77 65 -137 0
41 -32 -36 0
40 25 -117 0
-45 -2 30 0
55 -128 78 0
125 -116 -14 0
149 45 52 0
14 -88 104 0
-142 -61 118 0
-62 -18 -22 0
124 80 -7 0
-36 79 20 0
-68 -113 -86 0
-26 -63 -22 0
38 -77 -119 0
98 96 55 0
-72 -67 -144 0
20 101 141 0
-146 -22 -102 0
149 -119 -141 0
123 -88 -80 0
-29 45 -27 0
-21 14 29 0
109 23 27 0
-60 -135 -34 0
11 30 90 0
81 122 -59 0
-4 -56 -16 0
-114 -61 147 0
6 -85 -20 0
-27 -39 114 0
102 149 -38 0
-111 61 76 0
52 -45 94 0
13 64 -149 0
-74 -137 107 0
148 129 71 0
-88 143 -86 0
-64 -148 -18 0
-32 -5 -54 0
145 -34 61 0
-34 -21 -2 0
-42 -116 -9 0
98 -35 130 0
30 112 47 0
-123 12 119 0
-98 16 -85 0
66 -106 -92 0
-41 -122 -35 0
-77 -113 -116 0
74 143 44 0
-135 -20 -51 0
94 75 37 0
66 -113 -60 0
-103 134 -42 0
-22 -146 -5 0
130 149 36 0
46 82 87 0
-149 -141 -22 0
-74 25 -1 0
20 65 27 0
-147 118 11 0
37 -119 -101 0
-114 101 41 0
-29 -53 69 0
-143 -5 35 0
-64 -65 -39 0
15 -54 -45 0
-138 -17 131 0
57 -135 7 0
143 1 62 0
-32 -22 10 0
84 -67 -11 0
48 116 -59 0
142 -16 76 0
-35 -90 10 0
110 -89 -9 0
125 -138 57 0
145 108 14 0
-16 -38 -116 0
-89 44 -67 0
78 -129 64 0
63 -93 21 0
-94 -149 -56 0
-147 -93 57 0
-17 112 -96 0
38 114 47 0
-116 -87 -43 0
-33 -99 -147 0
63 133 -9 0
100 52 -120 0
-119 100 11 0
-117 99 -84 0
144 -150 -28 0
52 42 -1 0
141 49 101 0
-139 -105 106 0
10 124 135 0
-137 -52 99 0
27 -68 -63 0
26 -44 43 0
-90 150 -48 0
-89 3 86 0
109 26 45 0
-132 -108 -127 0
-55 -114 134 0
130 -28 -63 0
-15 -109 70 0
63 -31 124 0
-76 137 94 0
-73 6 -150 0
129 -140 120 0
-68 33 -69 0
-65 -90 119 0
143 9 -3 0
88 52 -77 0
25 -140 -23 0
133 -86 64 0
-29 -68 -102 0
-10 -45 -3 0
-34 90 -141 0
-47 81 -43 0
-89 -16 -46 0
-131 -54 83 0
-60 56 65 0
116 -105 20 0
52 -90 -25 0
-135 33 95 0
-113 141 -108 0
7 131 100 0
91 47 -87 0
-26 -146 -11 0
-65 -54 -103 0
-34 58 -113 0
114 70 3 0
96 -128 -59 0
134 -63 107 0
-81 -67 -76 0
-91 120 -38 0
83 -48 -43 0
10 -25 145 0
75 -71 116 0
-113 -136 -64 0
50 -83 -44 0
-147 -79 36 0
-46 38 -61 0
59 -67 42 0
115 130 102 0
76 33 -72 0
-19 -127 -144 0
8 90 80 0
140 -113 108 0
14 120 32 0
-77 1 -127 0
-111 32 31 0
124 -150 53 0
-18 35 82 0
-64 124 -133 0
-119 -45 -75 0
89 124 -93 0
-133 -135 30 0
-47 -147 -91 0
-34 -1 -82 0
137 -115 94 0
-121 102 -112 0
31 15 13 0
56 64 121 0
49 88 93 0
55 -14 136 0
-46 -83 53 0
-141 -73 117 0
-139 -98 -95 0
-38 36 23 0
-102 145 -46 0
133 -14 -136 0
123 -81 -75 0
94 4 60 0
-132 -69 87 0
77 -6 109 0
-29 39 114 0
-138 -82 -101 0
115 -36 -77 0
-27 145 -118 0
-13 -107 -117 0
101 -115 95 0
112 -57 -39 0
16 -129 11 0
-51 10 121 0
-135 89 -22 0
47 46 60 0
-94 16 149 0
12 69 -81 0
101 10 95 0
28 92 54 0
95 5 44 0
126 -93 78 0
12 -81 -49 0
-69 36 80 0
52 -58 -132 0
142 -30 95 0
-46 142 102 0
36 -16 23 0
136 -41 82 0
-1 -37 61 0
-101 -105 16 0
-90 143 64 0
130 -74 41 0
68 -56 74 0
113 132 -92 0
117 -60 32 0
-34 -17 139 0
5 -59 144 0
-76 125 1 0
-136 142 109 0
136 125 -130 0
-110 -43 124 0
116 -113 -11 0
24 120 -78 0
97 -48 9 0
85 14 128 0
-15 95 -53 0
-85 35 130 0
-71 -101 -30 0
50 -80 -54 0
-62 -31 -69 0
-14 -78 112 0
-9 58 -145 0
-64 -83 -135 0
83 63 24 0
-29 -5 43 0
-28 -123 -87 0
113 -116 -33 0
39 -74 -114 0
-46 112 -101 0
-96 -80 94 0
-124 52 -36 0
-134 -14 35 0
-53 -68 -87 0
-18 -132 -12 0
-97 87 -68 0
74 -10 -49 0
132 17 -108 0
130 32 12 0
-37 -111 -116 0
-84 48 -66 0
-25 -45 5 0
-7 -17 -98 0
-43 106 -35 0
-119 -27 12 0
51 -17 -60 0
-43 38 2 0
-29 138 110 0
-23 -69 -106 0
-63 42 -49 0
37 -106 -51 0
-140 82 -31 0
72 111 -44 0
-20 38 -113 0
60 72 80 0
-8 35 -4 0
-20 -118 -128 0
-54 138 -123 0
68 40 71 0
-87 47 100 0
-17 -40 -103 0
66 -101 -106 0
-142 41 52 0
46 121 -71 0
10 145 133 0
-76 106 -63 0
42 -1 73 0
-19 -21 -113 0
50 -58 -89 0
7 -35 87 0
86 -100 -137 0
88 -109 -92 0
125 -69 -133 0
41 57 58 0
-17 136 -120 0
63 142 100 0
-68 -50 -58 0
-31 -88 126 0
14 -140 128 0
126 -137 6 0
52 -68 119 0
123 -36 24 0
-4 -69 68 0
-5 -148 68 0
102 -147 115 0
87 112 -136 0
69 -6 -59 0
118 -58 74 0
40 -91 102 0
-106 117 -57 0
18 -63 29 0
-27 -60 -136 0
19 84 81 0
96 -107 140 0
-54 136 104 0
91 145 -137 0
-71 42 -17 0
-149 -62 -60 0
77 -81 95 0
76 -13 138 0
11 -41 -12 0
76 -129 61 0
135 74 -56 0
-137 87 -105 0
-2 -39 117 0
-124 70 -48 0
51 -116 -67 0
136 129 6 0
25 69 -104 0
-101 29 -27 0
-86 -125 -12 0
41 15 -78 0
75 -98 -46 0
110 -33 -57 0
42 116 -64 0
94 -37 -59 0
-143 -135 -130 0
69 129 -103 0
-117 141 126 0
129 86 -37 0
-88 139 71 0
95 -108 -124 0
-111 -51 120 0
-98 -129 39 0
8 -120 -102 0
-122 21 -98 0
-50 -123 -108 0
-54 25 124 0
-20 52 123 0
-34 -16 -27 0
-107 31 -24 0
-95 147 -69 0
-65 -121 -3 0
95 -16 100 0
77 138 139 0
19 109 -144 0
-63 112 -122 0
95 -46 -49 0
-64 -143 -150 0
9 47 28 0
18 100 55 0
-1 76 -125 0
101 -67 -103 0
-40 -1 -64 0
60 77 -93 0
145 129 104 0
40 -121 -10 0
-147 -84 69 0
88 -132 111 0
78 31 91 0
31 150 -40 0
31 -62 -64 0
148 -43 -133 0
-27 1 128 0
48 124 -96 0
-33 -49 135 0
-39 -133 -132 0
-106 -77 70 0
52 113 149 0
85 98 69 0
53 -79 -119 0
37 -142 -99 0
-19 -63 -51 0
-61 -98 -11 0
147 73 86 0
46 68 79 0
-2 -60 110 0
-3 -18 -29 0
79 50 110 0
3 93 -102 0
149 -55 58 0
-106 86 -8 0
51 45 27 0
-53 5 113 0
-118 -7 144 0
1 131 -13 0
52 -88 16 0
131 142 -111 0
60 -18 7 0
149 -150 94 0
106 130 -105 0
-118 -12 -16 0
133 -78 -98 0
53 -14 52 0
-53 106 -136 0
-104 -2 42 0
-52 38 -116 0
77 -32 49 0
120 -43 76 0
46 -7 -76 0
-5 -9 86 0
61 102 121 0
12 -104 -55 0
-63 -18 68 0
12 55 9 0
-150 -52 -3 0
-98 -96 121 0
-56 -71 -31 0
119 -48 32 0
-5 118 -43 0
-135 -2 113 0
-10 -79 93 0
-132 -85 -56 0
60 81 41 0
-134 60 -133 0
-75 64 45 0
-67 16 50 0
17 -19 55 0
-24 132 7 0
-96 100 -74 0
-56 -34 71 0
-58 8 -148 0
114 -141 76 0
-27 145 -12 0
-50 12 67 0
58 55 126 0
16 30 28 0
81 133 29 0
-32 67 24 0
-130 140 -85 0
-89 -5 29 0
85 -79 -120 0
52 92 134 0
121 129 13 0
-56 -81 121 0
78 76 4 0
100 -3 -10 0
-9 50 -116 0
51 -81 -53 0
54 -120 68 0
107 30 -124 0
-119 -96 -44 0
-77 74 -133 0
145 16 -8 0
124 121 104 0
137 -88 -132 0
94 26 113 0
-88 -10 150 0
36 -106 87 0
-132 -77 79 0
95 46 -140 0
-9 -142 -91 0
75 106 -62 0
-112 86 46 0
-31 -6 -13 0
137 -44 134 0
45 12 -41 0
69 -80 109 0
111 44 82 0
100 -87 -44 0
-114 141 94 0
-105 -11 -64 0
7 63 -76 0
126 -78 -9 0
-112 49 -90 0
20 -118 -8 0
34 88 14 0
102 84 68 0
141 125 29 0
125 -115 146 0
111 86 -37 0
-141 -59 -105 0
-40 39 33 0
106 -72 92 0
-134 -143 70 0
-104 -127 139 0
65 -101 -138 0
-129 139 -32 0
76 -63 -50 0
146 -34 85 0
-20 65 74 0
-108 50 31 0
32 -94 113 0
-45 -119 89 0
21 73 125 0
80 109 84 0
-115 99 -130 0
-125 -37 -42 0
-93 57 98 0
-11 3 113 0
-17 -19 53 0
-112 39 -16 0
-118 -150 104 0
-106 -81 -35 0
-17 29 -63 0
-53 5 2 0
83 -51 -90 0
105 47 84 0
-118 -99 7 0
64 -142 -119 0
-80 6 42 0
15 138 -2 0
-73 -69 76 0
-4 -20 9 0
73 -133 98 0
-7 95 -142 0
80 -126 -97 0
-92 -137 -51 0
30 104 -142 0
146 121 144 0
-17 -26 38 0
61 53 5 0
64 30 -104 0
-4 -57 103 0
-22 -133 66 0
-150 12 -90 0
51 93 17 0
26 53 -141 0
28 -60 108 0
-50 72 -128 0
119 -138 139 0
-139 125 42 0
-59 -116 139 0
-3 2 121 0
79 -87 80 0
133 -118 117 0
119 -59 58 0
45 8 -94 0
-100 -8 -121 0
65 -115 -2 0
88 59 -10 0
-36 19 -145 0
57 108 -53 0
23 87 127 0
95 82 -42 0
-17 129 -41 0
114 -42 -101 0
131 125 -106 0
12 -92 132 0
102 -149 -90 0
44 68 -134 0
43 35 144 0
100 -86 35 0
110 -87 -142 0
115 57 -6 0
56 129 106 0
-106 62 107 0
-130 36 150 0
52 13 -119 0
-146 -24 -118 0
-85 142 -69 0
114 89 -119 0
117 9 -108 0
-21 -15 106 0
-54 -63 -53 0
126 143 -80 0
-21 114 -50 0
-78 -58 -8 0
-53 -101 63 0
-17 77 114 0
-122 93 141 0
-112 -119 123 0
147 -7 47 0
-49 -114 -56 0
15 -96 -57 0
-144 13 119 0
-40 -148 -21 0
-43 -100 -79 0
-117 -139 -11 0
-135 50 26 0
97 -124 37 0
113 26 -134 0
-141 -32 82 0
-83 -57 -19 0
67 133 -89 0
-120 -139 -98 0
28 50 72 0
123 -51 -64 0
-66 37 82 0
19 -12 56 0
112 23 -34 0
-17 111 -87 0
30 131 -140 0
-64 54 -125 0
-105 -84 -45 0
143 -4 87 0
-110 -68 -44 0
-52 -81 -114 0
85 30 -66 0
65 49 64 0
-118 -117 70 0
110 137 -132 0
16 73 -123 0
-125 -138 42 0
63 -118 117 0
54 -101 65 0
94 64 -110 0
-128 124 18 0
-144 104 -83 0
-73 -56 149 0
-112 21 54 0
126 -22 -123 0
-31 48 -25 0
142 138 -56 0
12 66 -39 0
-7 -108 -26 0
134 100 14 0
69 -34 -83 0
-138 62 -11 0
-81 67 32 0
21 -124 87 0
47 144 78 0
-55 -10 -123 0
20 -83 32 0
110 142 -101 0
-94 -62 -113 0
94 -150 -111 0
-82 -3 -81 0
6 14 -30 0
125 -78 -13 0
39 -105 59 0
57 -13 -122 0
-138 59 -112 0
123 -143 72 0
114 -62 118 0
-139 -91 -56 0
-78 70 -43 0
74 -117 92 0
145 -44 78 0
-45 97 -20 0
-5 115 -40 0
-84 -30 -126 0
141 113 -77 0
117 -38 -85 0
-68 118 91 0
-50 -139 -41 0
-125 126 -129 0
-16 -22 89 0
-147 67 -1 0
-27 40 -99 0
143 97 106 0
-43 -94 85 0
-35 20 -65 0
141 -43 -68 0
80 -48 -55 0
89 75 114 0
-65 66 -148 0
146 -104 57 0
36 -9 -111 0
80 -5 14 0
-10 51 -86 0
44 19 -125 0
7 -24 -89 0
16 20 5 0
-19 115 112 0
129 -35 -89 0
-90 47 97 0
-144 39 -51 0
122 -96 -148 0
122 -104 -43 0
-62 -101 108 0
-79 140 -129 0
145 -124 90 0
11 -97 -3 0
-51 27 -133 0
-145 -116 -86 0
105 46 52 0
139 -29 -13 0
-85 116 68 0
62 -148 124 0
-39 -53 95 0
-115 40 -17 0
95 -59 -125 0
50 82 115 0
90 -27 -37 0
-113 -31 82 0
-69 66 80 0
-149 -111 -126 0
28 133 -47 0
-90 -87 120 0
-143 81 -47 0
-52 -135 -24 0
-7 -10 -78 0
-35 87 90 0
69 16 -73 0
-50 -77 48 0
89 62 -83 0
-59 76 9 0
35 -110 -97 0
-75 -100 141 0
-21 102 -55 0
-88 50 12 0
45 148 61 0
-73 -119 116 0
128 135 -53 0
105 -145 -62 0
60 10 -58 0
-141 -31 114 0
131 -19 145 0
-126 -130 -62 0
70 64 121 0
-149 -64 33 0
-132 -58 -25 0
28 -116 7 0
60 146 127 0
-84 -70 -136 0
-138 -17 -89 0
130 133 -70 0
142 56 124 0
124 -83 54 0
-42 36 78 0
-103 -33 86 0
118 20 -33 0
-92 50 -3 0
-130 -55 -70 0
-38 -69 147 0
-28 -76 -40 0
-136 15 112 0
-95 -106 36 0
-45 -90 11 0
-58 43 -37 0
20 74 -83 0
23 -72 -44 0
-36 -10 -149 0
57 5 -100 0
-46 92 -67 0
145 102 28 0
-19 -33 -48 0
-92 -135 105 0
1 -79 139 0
28 -50 92 0
109 120 -76 0
21 143 -9 0
18 133 122 0
-59 145 128 0
-4 3 150 0
56 -57 -61 0
-16 -132 90 0
-60 -42 -96 0
110 -36 -128 0
-124 98 141 0
141 -136 32 0
41 130 98 0
-90 14 66 0
-122 -141 8 0
122 -49 138 0
-60 2 -43 0
133 -73 103 0
115 108 13 0
-139 35 33 0
-81 -99 137 0
128 98 -116 0
-99 111 15 0
-53 99 -1 0
148 140 109 0
25 -141 43 0
15 -104 10 0
136 58 -82 0
8 -141 -116 0
-150 -78 -108 0
25 78 23 0
54 -104 -85 0
-37 137 140 0
-83 -26 -94 0
-9 -24 -60 0
-40 -125 143 0
32 -37 -82 0
15 97 73 0
-128 21 43 0
47 41 -37 0
-144 123 -105 0
6 -114 -99 0
113 33 112 0
-3 141 129 0
114 -141 -79 0
92 -150 -39 0
143 -37 129 0
85 -53 93 0
-104 50 61 0
146 139 4 0
144 48 -102 0
-19 -22 -84 0
-108 -11 137 0
26 -141 -129 0
75 -134 -13 0
27 67 -11 0
-14 -132 111 0
-48 -44 29 0
139 -101 91 0
147 -68 -104 0
-136 104 73 0
-40 -2 -99 0
94 -125 -120 0
-149 -136 -18 0
-9 -98 50 0
47 -31 -69 0
-104 35 51 0
-142 -129 -145 0
101 116 -139 0
-147 -146 123 0
28 -47 7 0
7 59 -80 0
-85 -2 -148 0
-107 -65 117 0
-85 -42 52 0
-88 148 -136 0
-8 -118 144 0
61 -86 120 0
105 52 -6 0
90 -38 -144 0
126 -7 9 0
63 -77 -49 0
-122 79 -4 0
111 94 -54 0
76 -23 10 0
-66 100 65 0
-73 -51 115 0
25 -117 33 0
76 -38 -31 0
77 -1 -97 0
94 -79 67 0
35 -77 -64 0
80 -14 -109 0
14 -49 -40 0
143 15 75 0
-27 -46 119 0
-73 80 -31 0
109 25 110 0
-92 -76 -69 0
35 115 87 0
42 25 -27 0
-4 90 -25 0
41 -58 -3 0
-11 67 17 0
87 -16 -73 0
103 -78 12 0
46 115 -144 0
20 125 8 0
24 -121 112 0
115 -50 67 0
-14 146 -44 0
50 68 -15 0
141 35 105 0
-14 -80 -53 0
-116 100 -112 0
-116 60 -59 0
-118 -123 10 0
-149 -56 23 0
-26 101 75 0
134 37 -33 0
-89 -101 -26 0
-31 88 -128 0
134 98 33 0
-22 106 63 0
-139 56 65 0
-44 99 35 0
31 -98 -147 0
-37 52 -20 0
-104 53 111 0
-113 56 94 0
3 -129 -22 0
-125 -123 -87 0
145 34 -121 0
37 107 -40 0
57 123 -97 0
-143 86 75 0
-17 -123 -147 0
-52 -18 -95 0
-70 -67 61 0
-88 19 -123 0
54 -137 -148 0
-119 86 -54 0
-53 -20 -88 0
57 3 -91 0
82 109 -80 0
-147 -65 -103 0
-18 67 143 0
25 -22 69 0
15 -47 49 0
17 2 -108 0
131 -7 112 0
3 -52 7 0
107 91 76 0
43 48 -118 0
-121 -92 105 0
-138 25 129 0
-6 91 -66 0
55 -68 -61 0
40 -39 97 0
53 -109 2 0
-10 147 -117 0
7 -92 123 0
-88 -73 147 0
-122 129 -108 0
-48 -3 -95 0
-140 -58 -38 0
-78 131 128 0
-106 -128 -20 0
-12 71 -27 0
-95 93 -112 0
86 -46 37 0
-80 40 -138 0
-132 -82 -21 0
60 -53 -13 0
22 115 110 0
1 -75 126 0
-136 -103 -141 0
55 58 -148 0
-108 -96 3 0
-115 -70 -31 0
54 38 25 0
-50 -37 77 0
-123 62 128 0
-51 -94 -9 0
53 73 26 0
25 -67 61 0
22 -15 -33 0
118 -17 -150 0
-63 148 66 0
106 -29 -1 0
-69 -140 -1 0
-14 -139 -137 0
91 -105 127 0
129 35 94 0
30 -77 -122 0
-96 108 -124 0
35 53 -102 0
-38 6 -40 0
-65 -104 142 0
-18 16 43 0
17 -146 -101 0
-78 -95 -25 0
108 55 44 0
-109 97 10 0
-48 -31 19 0
-64 -45 109 0
-57 -66 68 0
54 -42 -88 0
-132 -12 -56 0
127 146 7 0
34 -64 72 0
-148 58 107 0
96 -32 -135 0
21 125 -134 0
46 -125 95 0
38 114 62 0
47 144 -137 0
6 -75 55 0
53 86 -60 0
-31 34 -19 0
-53 -142 -131 0
-147 -71 -132 0
79 -125 -27 0
-90 89 -130 0
-29 138 -136 0
-58 25 -144 0
4 -100 82 0
-121 37 -40 0
62 65 121 0
-89 -20 -135 0
-123 -27 -37 0
-22 98 -42 0
106 51 78 0
-74 120 -126 0
9 -31 -65 0
-10 -29 -117 0
119 44 32 0
-43 -135 -98 0
-65 45 -11 0
145 -78 -16 0
146 -35 107 0
28 -46 5 0
118 11 72 0
90 -113 150 0
-57 8 -136 0
138 -119 -21 0
109 86 57 0
4 -109 -69 0
-137 -93 42 0
91 -76 -2 0
-70 30 -19 0
-141 21 -115 0
150 56 32 0
77 105 45 0
115 61 22 0
-35 76 -1 0
-74 -117 46 0
142 -125 31 0
88 -21 -64 0
96 36 16 0
129 97 -131 0
-75 -112 110 0
-49 -137 -75 0
-46 -84 -9 0
56 1 123 0
92 -11 44 0
143 74 126 0
-69 -25 115 0
82 64 34 0
-120 -26 -78 0
146 24 -52 0
71 121 -105 0
138 74 75 0
13 -101 51 0
-117 -144 -45 0
92 53 142 0
38 -118 23 0
107 6 75 0
12 45 -101 0
118 41 -104 0
-113 146 124 0
-139 -117 109 0
-12 -131 132 0
30 105 -4 0
66 -31 -10 0
-140 102 141 0
122 111 4 0
-109 -50 -147 0
106 -27 16 0
-127 -97 -53 0
-30 62 129 0
-64 70 -10 0
82 51 -39 0
83 150 -63 0
79 -139 56 0
130 -99 -31 0
118 64 58 0
-129 130 -79 0
24 1 139 0
61 -70 -34 0
-98 30 -32 0
2 96 63 0
-9 -117 -142 0
108 38 -119 0
-134 -34 142 0
54 -125 -90 0
130 4 -148 0
-143 -109 -141 0
32 70 -25 0
-26 85 -110 0
-14 117 -54 0
-88 -120 110 0
30 36 63 0
144 -59 53 0
50 -55 -11 0
118 147 -135 0
84 74 -141 0
120 4 -107 0
-13 -7 -107 0
-146 87 60 0
52 147 140 0
32 -21 46 0
126 99 94 0
-98 110 -7 0
-117 23 -9 0
126 -109 -138 0
-6 135 8 0
100 52 -143 0
121 106 21 0
80 52 5 0
-143 29 97 0
-145 -37 -52 0
113 1 -29 0
-43 129 61 0
101 39 -128 0
25 90 -133 0
-33 59 117 0
46 133 31 0
-89 41 17 0
-5 -9 -11 0
-90 110 -126 0
122 -31 -150 0
12 65 -19 0
-40 -145 -136 0
148 -89 127 0
-125 -98 -147 0
-129 109 -3 0
-63 -106 -147 0
124 -80 -146 0
22 86 -135 0
-40 -118 -23 0
149 -61 -76 0
86 -142 54 0
34 66 -76 0
57 92 -71 0
-77 141 -23 0
145 -141 -65 0
-19 35 104 0
29 75 68 0
27 14 112 0
-82 -98 23 0
60 94 19 0
9 -116 -27 0
115 -29 26 0
13 64 -6 0
52 -150 63 0
-102 -31 77 0
130 -5 21 0
141 16 19 0
-87 52 54 0
18 98 115 0
147 13 -96 0
-79 -82 -127 0
-148 -68 -133 0
-61 95 99 0
77 -112 32 0
41 134 -23 0
-117 -88 70 0
-99 -92 62 0
-68 111 -71 0
106 -120 -55 0
-108 -82 21 0
-1 56 -118 0
95 135 33 0
15 110 133 0
-130 -51 -4 0
-77 108 -103 0
92 66 -11 0
121 104 82 0
59 52 -1 0
122 17 13 0
-95 110 -112 0
-81 53 -36 0
71 104 -22 0
70 98 -92 0
82 115 -116 0
-70 -105 -136 0
24 89 -26 0
-38 -99 -131 0
-93 -26 94 0
123 73 -34 0
-148 105 -49 0
55 -76 -13 0
32 -33 -126 0
110 -89 6 0
75 20 55 0
-126 -33 -80 0
-69 -7 51 0
-119 73 117 0
25 -87 -121 0
-76 89 8 0
-79 100 -144 0
-53 -2 -129 0
-34 -92 -37 0
-130 65 82 0
87 148 -143 0
-139 -52 48 0
-132 -39 -123 0
111 -125 -19 0
-105 120 -67 0
-90 -87 95 0
29 -141 80 0
-29 33 18 0
94 53 20 0
95 96 35 0
93 36 -11 0
3 -67 -139 0
-132 109 72 0
-63 132 -13 0
126 35 -17 0
89 -91 -49 0
120 -6 13 0
120 -49 144 0
-23 -85 -119 0
-116 3 28 0
-42 101 82 0
-125 -43 53 0
-150 31 64 0
148 111 -11 0
28 -21 -93 0
-47 122 71 0
124 -82 16 0
-64 -40 -63 0
-142 120 93 0
130 -124 79 0
-48 95 52 0
43 -135 101 0
62 -98 -146 0
30 -124 -75 0
-97 80 -76 0
112 -103 65 0
28 -128 68 0
120 85 -7 0
116 134 6 0
65 89 -85 0
110 136 11 0
-31 121 136 0
-13 -105 -53 0
37 -49 -138 0
58 56 -116 0
105 -15 -73 0
-142 60 82 0
86 -11 -55 0
-69 107 -129 0
40 -14 23 0
41 7 48 0
114 43 40 0
95 79 137 0
-29 39 -91 0
-10 -32 85 0
80 -129 -127 0
79 -9 7 0
25 65 -68 0
121 21 134 0
-10 79 7 0
41 -12 -99 0
80 -91 93 0
-14 134 59 0
92 98 27 0
146 116 -117 0
-59 -118 -36 0
75 56 -109 0
20 -77 -35 0
-36 52 -17 0
-53 -69 -4 0
-4 -103 73 0
-22 -21 150 0
